AnoOferecimento;Periodo Oferecimento;Tipo Periodo Oferecimento;Disciplina;NivelDisciplina;Turma;Ano Catalogo Oferecimento;Indicador Quinzenal;Vagas Oferecidas;Total Matriculados;Situacao Oferecimento;Horario Oferecimento;Permite Realocacao
2014;1;S;HH903;G;F  ;2014;0;10;0;0;I;N
2014;1;S;HH903;G;G  ;2014;0;10;0;0;I;N
2014;1;S;HH903;G;H  ;2014;0;10;0;0;I;N
2014;1;S;HH903;G;I  ;2014;0;10;0;0;I;N
2014;1;S;HH903;G;J  ;2014;0;10;0;0;I;N
2014;1;S;HH903;G;K  ;2014;0;10;0;0;I;N
2014;1;S;HH903;G;L  ;2014;0;10;0;0;I;N
2014;1;S;HH903;G;M  ;2014;0;10;0;0;I;N
2014;1;S;HH903;G;N  ;2014;0;10;0;0;I;N
2014;1;S;HH903;G;O  ;2014;0;10;0;0;I;N
2014;1;S;HH904;G;A  ;2014;0;10;1;0;I;N
2014;1;S;HH904;G;B  ;2014;0;10;0;0;I;N
2014;1;S;HH904;G;C  ;2014;0;10;0;0;I;N
2014;1;S;HH904;G;D  ;2014;0;10;0;0;I;N
2014;1;S;HH904;G;E  ;2014;0;10;0;0;I;N
2014;1;S;HH904;G;F  ;2014;0;10;0;0;I;N
2014;1;S;HH904;G;G  ;2014;0;10;0;0;I;N
2014;1;S;HH904;G;H  ;2014;0;10;0;0;I;N
2014;1;S;HH904;G;I  ;2014;0;10;0;0;I;N
2014;1;S;HH904;G;J  ;2014;0;10;0;0;I;N
2014;1;S;HH904;G;K  ;2014;0;10;0;0;I;N
2014;1;S;HH905;G;A  ;2014;0;10;0;0;I;N
2014;1;S;HL052;G;A  ;2014;0;50;24;0;D;N
2014;1;S;HL053;G;A  ;2014;0;45;17;0;D;N
2014;1;S;HL053;G;B  ;2014;0;1;1;0;D;N
2014;1;S;HL054;G;C  ;2014;0;45;16;0;N;N
2014;1;S;HL071;G;A  ;2014;0;20;9;0;D;N
2014;1;S;HL071;G;C  ;2014;0;20;5;0;N;N
2014;1;S;HL111;G;A  ;2014;0;53;30;0;D;N
2014;1;S;HL111;G;B  ;2014;0;35;34;0;D;N
2014;1;S;HL120;G;A  ;2014;0;50;30;0;D;N
2014;1;S;HL121;G;A  ;2014;0;50;34;0;D;N
2014;1;S;HL121;G;C  ;2014;0;50;33;0;N;N
2014;1;S;HL125;G;A  ;2014;0;45;27;0;D;N
2014;1;S;HL127;G;A  ;2014;0;40;34;0;D;N
